NETWORK,HYPERTEXT TRANSFER PROTOCOL
NETWORK,SIMPLE MAIL TRANSFER PROTOCOL
NETWORK,TRADITIONAL TELEPHONE
NETWORK,PHONE NETWORK
NETWORK,CONTENT DELIVERY NETWORK
